"5","0","0",\N,"The organization limits authorization to super user accounts on the information system to designated system administration personnel.","Super user accounts are typically described as \"root\" or \"administrator\" for various types of commercial off-the-shelf operating systems. Configuring organizational information systems (e.g., notebook/laptop computers, servers, workstations) such that day","36"
"6","0","0",\N,"The organization prohibits privileged access to the information system by non-organizational users.","A qualified organizational user may be advised by a non-organizational user, if necessary.","36"
"1","0","0",\N,"The information system automatically locks the account/node until released by an administrator when the maximum number of unsuccessful attempts is exceeded.",\N,"43"
"2","0","0",\N,"The information system provides additional protection for mobile devices accessed via login by purging information from the device after [ Assignment: organization-defined number ] consecutive, unsuccessful login attempts to the device.","This enhancement applies only to mobile devices for which a login occurs (e.g., personal digital assistants) and not to mobile devices accessed without a login such as removable media. In certain situations, this enhancement may not apply to mobile device","43"
"1","0","0",\N,"The information system notifies the user, upon successful logon/access, of the number of unsuccessful logon/access attempts since the last successful logon/access.",\N,"47"
"2","0","0",\N,"The information system notifies the user of the number of [ Selection: successful logins/accesses; unsuccessful login/access attempts; both ] during [ Assignment: organization-defined time period ].",\N,"47"
"3","0","0",\N,"The information system notifies the user of [ Assignment: organization-defined set of security-related changes to the users account ] during [ Assignment: organization-defined time period ].",\N,"47"
"1","0","0",\N,"The information system session lock mechanism, when activated on a device with a display screen, places a publicly viewable pattern onto the associated display, hiding what was previously visible on the screen.",\N,"52"
"1","2","0",\N,"The organization permits actions to be performed without identification and authentication only to the extent necessary to accomplish mission/business objectives.",\N,"56"
"1","0","0",\N,"The information system dynamically reconfigures security attributes in accordance with an identified security policy as information is created and combined.",\N,"59"
"2","0","0",\N,"The information system allows authorized entities to change security attributes.",\N,"59"
"3","0","0",\N,"The information system maintains the binding of security attributes to information with sufficient assurance that the information--attribute association can be used as the basis for automated policy actions.","Examples of automated policy actions include automated access control decisions (e.g., Mandatory Access Control decisions), or decisions to release (or not release) information (e.g., information flows via cross domain systems).","59"
"4","0","0",\N,"The information system allows authorized users to associate security attributes with information.","The support provided by the information system can vary from prompting users to select security attributes to be associated with specific information objects, to ensuring that the combination of attributes selected is valid.","59"
"5","0","0",\N,"The information system displays security attributes in human-readable form on each object output from the system to system output devices to identify [ Assignment: organization-identified set of special dissemination, handling, or distribution instruction","Objects output from the information system include, for example, pages, screens, or equivalent. Output devices include, for example, printers and video displays on computer terminals, monitors, screens on notebook/laptop computers and personal digital ass","59"
"1","2","0",\N,"The organization employs automated mechanisms to facilitate the monitoring and control of remote access methods.","Automated monitoring of remote access sessions allows organizations to audit user activities on a variety of information system components (e.g., servers, workstations, notebook/laptop computers) and to ensure compliance with remote access policy.","65"
"2","2","0",\N,"The organization uses cryptography to protect the confidentiality and integrity of remote access sessions.","The encryption strength of mechanism is selected based on the security categorization of the information. Related controls: SC-8, SC-9, SC-13.","65"
"3","2","0",\N,"The information system routes all remote accesses through a limited number of managed access control points.","Related control: SC-7.","65"
"4","2","0",\N,"The organization authorizes the execution of privileged commands and access to security-relevant information via remote access only for compelling operational needs and documents the rationale for such access in the security plan for the information syste","Related control: AC-6.","65"
"5","2","0",\N,"The organization monitors for unauthorized remote connections to the information system [ Assignment: organization-defined frequency ], and takes appropriate action if an unauthorized connection is discovered.",\N,"65"
"6","0","0",\N,"The organization ensures that users protect information about remote access mechanisms from unauthorized use and disclosure.",\N,"65"
"7","2","0",\N,"The organization ensures that remote sessions for accessing [ Assignment: organization-defined list of security functions and security-relevant information ] employ [ Assignment: organization-defined additional security measures ] and are audited.","Additional security measures are typically above and beyond standard bulk or session layer encryption (e.g., Secure Shell [SSH], Virtual Private Networking [VPN] with blocking mode enabled). Related controls: SC-8, SC-9.","65"
"8","2","0",\N,"The organization disables [ Assignment: organization-defined networking protocols within the information system deemed to be nonsecure ] except for explicitly identified components in support of specific operational requirements.","The organization can either make a determination of the relative security of the networking protocol or base the security decision on the assessment of other entities. Bluetooth and peer-to-peer networking are examples of less than secure networking proto","65"
"1","2","0",\N,"The information system protects wireless access to the system using authentication and encryption.","Authentication applies to user, device, or both as necessary. Related control: SC-13.","74"
"2","1","0",\N,"The organization monitors for unauthorized wireless connections to the information system, including scanning for unauthorized wireless access points [ Assignment: organization-defined frequency ], and takes appropriate action if an unauthorized connectio","Organizations proactively search for unauthorized wireless connections including the conduct of thorough scans for unauthorized wireless access points. The scan is not necessarily limited to only those areas within the facility containing the information ","74"
"3","0","0",\N,"The organization disables, when not intended for use, wireless networking capabilities internally embedded within information system components prior to issuance and deployment.",\N,"74"
"4","1","0",\N,"The organization does not allow users to independently configure wireless networking capabilities.",\N,"74"
"5","1","0",\N,"The organization confines wireless communications to organization-controlled boundaries.","Actions that may be taken by the organization to confine wireless communications to organization-controlled boundaries include: (i) reducing the power of the wireless transmission such that it cannot transit the physical perimeter of the organization; (ii","74"
"1","2","0",\N,"The organization restricts the use of writable, removable media in organizational information systems.",\N,"80"
"2","2","0",\N,"The organization prohibits the use of personally owned, removable media in organizational information systems.",\N,"80"
"3","2","0",\N,"The organization prohibits the use of removable media in organizational information systems when the media has no identifiable owner.","An identifiable owner (e.g., individual, organization, or project) for removable media helps to reduce the risk of using such technology by assigning responsibility and accountability for addressing known vulnerabilities in the media (e.g., malicious code","80"
"4","0","0",\N,"The organization: Prohibits the use of unclassified mobile devices in facilities containing information systems processing, storing, or transmitting classified information unless specifically permitted by the appropriate authorizing official(s); and Enfor",\N,"80"
"1","2","0",\N,"The organization permits authorized individuals to use an external information system to access the information system or to process, store, or transmit organization-controlled information only when the organization: Can verify the implementation of requi",\N,"85"
"2","2","0",\N,"The organization limits the use of organization-controlled portable storage media by authorized individuals on external information systems.","Limits on the use of organization-controlled portable storage media in external information systems can include, for example, complete prohibition of the use of such devices or restrictions on how the devices may be used and under what conditions the devi","85"
"1","0","0",\N,"The information system employs automated mechanisms to enable authorized users to make information-sharing decisions based on access authorizations of sharing partners and access restrictions on information to be shared.",\N,"88"
"1","0","0",\N,"The organization includes practical exercises in security awareness training that simulate actual cyber attacks.","Practical exercises may include, for example, no-notice social engineering attempts to collect information, gain unauthorized access, or simulate the adverse impact of opening malicious email attachments or invoking malicious web links.","92"
"1","0","0",\N,"The organization provides employees with initial and [ Assignment: organization-defined frequency ] training in the employment and operation of environmental controls.","Environmental controls include, for example, fire suppression and detection devices/systems, sprinkler systems, handheld fire extinguishers, fixed fire hoses, smoke detectors, temperature/humidity, HVAC, and power within the facility.","94"
"2","0","0",\N,"The organization provides employees with initial and [ Assignment: organization-defined frequency ] training in the employment and operation of physical security controls.","Physical security controls include, for example, physical access control devices, physical intrusion alarms, monitoring and surveillance equipment, and security guards (deployment and operating procedures).","94"
"1","0","1",\N," Withdrawn: Incorporated into AU-12 ].",\N,"100"
"2","0","1",\N," Withdrawn: Incorporated into AU-12 ].",\N,"100"
"3","2","0",\N,"The organization reviews and updates the list of auditable events [ Assignment: organization-defined frequency ].","The list of auditable events is defined in AU-2.","100"
"4","2","0",\N,"The organization includes execution of privileged functions in the list of events to be audited by the information system.",\N,"100"
"1","2","0",\N,"The information system includes [ Assignment: organization-defined additional, more detailed information ] in the audit records for audit events identified by type, location, or subject.","An example of detailed information that the organization may require in audit records is full-text recording of privileged commands or the individual identities of group account users.","105"
"2","1","0",\N,"The organization centrally manages the content of audit records generated by [ Assignment: organization-defined information system components ].",\N,"105"
"1","1","0",\N,"The information system provides a warning when allocated audit record storage volume reaches [ Assignment: organization-defined percentage ] of maximum audit record storage capacity.",\N,"109"
"2","1","0",\N,"The information system provides a real-time alert when the following audit failure events occur: [ Assignment: organization-defined audit failure events requiring real-time alerts ].",\N,"109"
"3","0","0",\N,"The information system enforces configurable traffic volume thresholds representing auditing capacity for network traffic and [ Selection: rejects or delays ] network traffic above those thresholds.",\N,"109"
"4","0","0",\N,"The information system invokes a system shutdown in the event of an audit failure, unless an alternative audit capability exists.",\N,"109"
"1","1","0",\N,"The information system integrates audit review, analysis, and reporting processes to support organizational processes for investigation and response to suspicious activities.",\N,"114"
"2","0","1",\N," Withdrawn: Incorporated into SI-4 ].",\N,"114"
"3","0","0",\N,"The organization analyzes and correlates audit records across different repositories to gain organization-wide situational awareness.",\N,"114"
"4","0","0",\N,"The information system centralizes the review and analysis of audit records from multiple components within the system.","An example of an automated mechanism for centralized review and analysis is a Security Information Management (SIM) product. Related control: AU-2.","114"
"5","0","0",\N,"The organization integrates analysis of audit records with analysis of vulnerability scanning information, performance data, and network monitoring information to further enhance the ability to identify inappropriate or unusual activity.","A Security Event/Information Management system tool can facilitate audit record aggregation and consolidation from multiple information system components as well as audit record correlation and analysis. The use of standardized audit record analysis scrip","114"
"6","0","0",\N,"The organization correlates information from audit records with information obtained from monitoring physical access to further enhance the ability to identify suspicious, inappropriate, unusual, or malevolent activity.","Related control: PE-6.","114"
"7","0","0",\N,"The organization specifies the permitted actions for each authorized information system process, role, and/or user in the audit and accountability policy.","Permitted actions for information system processes, roles, and/or users associated with the review, analysis, and reporting of audit records include, for example, read, write, append, and delete.","114"
"8","0","1",\N," Withdrawn: Incorporated into SI-4 ].",\N,"114"
"9","0","0",\N,"The organization performs, in a physically dedicated information system, full-text analysis of privileged functions executed.",\N,"114"
"1","2","0",\N,"The information system provides the capability to automatically process audit records for events of interest based on selectable event criteria.",\N,"124"
"1","2","0",\N,"The information system synchronizes internal information system clocks [ Assignment: organization-defined frequency ] with [ Assignment: organization-defined authoritative time source ].",\N,"126"
"1","0","0",\N,"The information system produces audit records on hardware-enforced, write-once media.",\N,"128"
"2","0","0",\N,"The information system backs up audit records [ Assignment: organization-defined frequency ] onto a different system or media than the system being audited.",\N,"128"
"3","0","0",\N,"The information system uses cryptographic mechanisms to protect the integrity of audit information and audit tools.","An example of a cryptographic mechanism for the protection of integrity is the computation and application of a cryptographic-signed hash using asymmetric cryptography, protecting the confidentiality of the key used to generate the hash, and using the pub","128"
"4","0","0",\N,"The organization: Authorizes access to management of audit functionality to only a limited subset of privileged users; and Protects the audit records of non-local accesses to privileged accounts and the execution of privileged functions.","Auditing may not be reliable when performed by the information system to which the user being audited has privileged access. The privileged user may inhibit auditing or modify audit records. This control enhancement helps mitigate this risk by requiring t","128"
"1","0","0",\N,"The information system associates the identity of the information producer with the information.","This control enhancement supports audit requirements that provide appropriate organizational officials the means to identify who produced specific information in the event of an information transfer. The nature and strength of the binding between the info","133"
"2","0","0",\N,"The information system validates the binding of the information producers identity to the information.","This control enhancement is intended to mitigate the risk that information is modified between production and review. The validation of bindings can be achieved, for example, by the use of cryptographic checksums.","133"
"3","0","0",\N,"The information system maintains reviewer/releaser identity and credentials within the established chain of custody for all information reviewed or released.","If the reviewer is a human or if the review function is automated but separate from the release/transfer function, the information system associates the identity of the reviewer of the information to be released with the information and the information la","133"
"4","0","0",\N,"The information system validates the binding of the reviewers identity to the information at the transfer/release point prior to release/transfer from one security domain to another security domain.","This control enhancement is intended to mitigate the risk that information is modified between review and transfer/release.","133"
"5","0","0",\N,"The organization employs [ Selection: FIPS-validated; NSA-approved ] cryptography to implement digital signatures.","Related control: SC-13.","133"
"1","1","0",\N,"The information system compiles audit records from [ Assignment: organization-defined information system components ] into a system-wide (logical or physical) audit trail that is time-correlated to within [ Assignment: organization-defined level of tolera","The audit trail is time-correlated if the time stamp in the individual audit records can be reliably related to the time stamp in other audit records to achieve a time ordering of the records within the organization-defined tolerance.","140"
"2","0","0",\N,"The information system produces a system-wide (logical or physical) audit trail composed of audit records in a standardized format.","Audit information normalized to a common standard promotes interoperability and exchange of such information between dissimilar devices and information systems. This facilitates an audit system that produces event information that can be more readily anal","140"
"1","0","0",\N,"The information system initiates session audits at system start-up.",\N,"144"
"1","2","0",\N,"The organization employs an independent assessor or assessment team to conduct an assessment of the security controls in the information system.","An independent assessor or assessment team is any individual or group capable of conducting an impartial assessment of an organizational information system. Impartiality implies that the assessors are free from any perceived or actual conflicts of interes","147"
"2","1","0",\N,"The organization includes as part of security control assessments, [ Assignment: organization-defined frequency ], [ Selection: announced; unannounced ], [ Selection: in-depth monitoring; malicious user testing; penetration testing; red team exercises; [ ","Penetration testing exercises both physical and technical security controls. A standard method for penetration testing consists of: (i) pretest analysis based on full knowledge of the target system; (ii) pretest identification of potential vulnerabilities","147"
"1","0","0",\N,"The organization prohibits the direct connection of an unclassified, national security system to an external network.","An external network is a network that is not controlled by the organization (e.g., the Internet). No direct connection means that an information system cannot connect to an external network without the use of an approved boundary protection device (e.g., ","150"
"2","0","0",\N,"The organization prohibits the direct connection of a classified, national security system to an external network.","An external network is a network that is not controlled by the organization (e.g., the Internet). No direct connection means that an information system cannot connect to an external network without the use of an approved boundary protection device (e.g., ","150"
"1","0","0",\N,"The organization employs automated mechanisms to help ensure that the plan of action and milestones for the information system is accurate, up to date, and readily available.",\N,"154"
"1","0","0",\N,"The organization employs an independent assessor or assessment team to monitor the security controls in the information system on an ongoing basis.","The organization can extend and maximize the value of the ongoing assessment of security controls during the continuous monitoring process by requiring an independent assessor or team to assess all of the security controls during the information systems t","157"
"2","0","0",\N,"The organization plans, schedules, and conducts assessments [ Assignment: organization-defined frequency ], [ Selection: announced; unannounced ], [ Selection: in-depth monitoring; malicious user testing; penetration testing; red team exercises; [ Assignm","Examples of vulnerability mitigation procedures are contained in Information Assurance Vulnerability Alerts. Testing is intended to ensure that the information system continues to provide adequate security against constantly evolving threats and vulnerabi","157"
"1","2","0",\N,"The organization reviews and updates the baseline configuration of the information system: [ Assignment: organization-defined frequency ]; When required due to [ Assignment organization-defined circumstances ]; and As an integral part of information syste",\N,"161"
"2","1","0",\N,"The organization employs automated mechanisms to maintain an up-to-date, complete, accurate, and readily available baseline configuration of the information system.","Software inventory tools are examples of automated mechanisms that help organizations maintain consistent baseline configurations for information systems. Software inventory tools can be deployed for each operating system in use within the organization (e","161"
"3","2","0",\N,"The organization retains older versions of baseline configurations as deemed necessary to support rollback.",\N,"161"
"4","4","0",\N,"The organization: Develops and maintains [ Assignment: organization-defined list of software programs not authorized to execute on the information system ]; and Employs an allow-all, deny-by-exception authorization policy to identify software allowed to e",\N,"161"
"5","1","0",\N,"The organization: Develops and maintains [ Assignment: organization-defined list of software programs authorized to execute on the information system ]; and Employs a deny-all, permit-by-exception authorization policy to identify software allowed to execu",\N,"161"
"6","1","0",\N,"The organization maintains a baseline configuration for development and test environments that is managed separately from the operational baseline configuration.",\N,"161"
"1","1","0",\N,"The organization employs automated mechanisms to: Document proposed changes to the information system; Notify designated approval authorities; Highlight approvals that have not been received by [ Assignment: organization-defined time period ]; Inhibit cha",\N,"168"
"2","2","0",\N,"The organization tests, validates, and documents changes to the information system before implementing the changes on the operational system.","The organization ensures that testing does not interfere with information system operations. The individual/group conducting the tests understands the organizational information security policies and procedures, the information system security policies an","168"
"3","0","0",\N,"The organization employs automated mechanisms to implement changes to the current information system baseline and deploys the updated baseline across the installed base.","Related controls: CM-2, CM-6.","168"
"4","0","0",\N,"The organization requires an information security representative to be a member of the [ Assignment: organization-defined configuration change control element (e.g., committee, board) ].","Information security representatives can include, for example, information system security officers or information system security managers. The configuration change control element in this control enhancement is consistent with the change control element","168"
"1","1","0",\N,"The organization analyzes new software in a separate test environment before installation in an operational environment, looking for security impacts due to flaws, weaknesses, incompatibility, or intentional malice.",\N,"173"
"2","0","0",\N,"The organization, after the information system is changed, checks the security functions to verify that the functions are implemented correctly, operating as intended, and producing the desired outcome with regard to meeting the security requirements for ","Changes include information system upgrades and modifications.","173"
"1","1","0",\N,"The organization employs automated mechanisms to enforce access restrictions and support auditing of the enforcement actions.",\N,"176"
"2","1","0",\N,"The organization conducts audits of information system changes [ Assignment: organization-defined frequency ] and when indications so warrant to determine whether unauthorized changes have occurred.",\N,"176"
"3","1","0",\N,"The information system prevents the installation of [ Assignment: organization-defined critical software programs ] that are not signed with a certificate that is recognized and approved by the organization.","Critical software programs and/or modules include, for example, patches, service packs, and where applicable, device drivers.","176"
"4","0","0",\N,"The organization enforces a two-person rule for changes to [ Assignment: organization-defined information system components and system-level information ].",\N,"176"
"5","0","0",\N,"The organization: Limits information system developer/integrator privileges to change hardware, software, and firmware components and system information directly within a production environment; and Reviews and reevaluates information system developer/int",\N,"176"
"6","0","0",\N,"The organization limits privileges to change software resident within software libraries (including privileged programs).",\N,"176"
"7","0","0",\N,"The information system automatically implements [ Assignment: organization-defined safeguards and countermeasures ] if security functions (or mechanisms) are changed inappropriately.","The information system reacts automatically when inappropriate and/or unauthorized modifications have occurred to security functions or mechanisms. Automatic implementation of safeguards and countermeasures includes, for example, reversing the change, hal","176"
"1","1","0",\N,"The organization employs automated mechanisms to centrally manage, apply, and verify configuration settings.",\N,"184"
"2","1","0",\N,"The organization employs automated mechanisms to respond to unauthorized changes to [ Assignment: organization-defined configuration settings ].","Responses to unauthorized changes to configuration settings can include, for example, alerting designated organizational personnel, restoring mandatory/organization-defined configuration settings, or in the extreme case, halting affected information syste","184"
"3","2","0",\N,"The organization incorporates detection of unauthorized, security-relevant configuration changes into the organizations incident response capability to ensure that such detected events are tracked, monitored, corrected, and available for historical purpos","Related controls: IR-4, IR-5.","184"
"4","0","0",\N,"The information system (including modifications to the baseline configuration) demonstrates conformance to security configuration guidance (i.e., security checklists), prior to being introduced into a production environment.",\N,"184"
"1","2","0",\N,"The organization reviews the information system [ Assignment: organization-defined frequency ] to identify and eliminate unnecessary functions, ports, protocols, and/or services.",\N,"189"
"2","1","0",\N,"The organization employs automated mechanisms to prevent program execution in accordance with [ Selection (one or more): list of authorized software programs; list of unauthorized software programs; rules authorizing the terms and conditions of software p","Related control: CM-2.","189"
"3","0","0",\N,"The organization ensures compliance with [ Assignment: organization-defined registration requirements for ports, protocols, and services ].","Organizations use the registration process to manage, track, and provide oversight for information systems and implemented functionality.","189"
"1","2","0",\N,"The organization updates the inventory of information system components as an integral part of component installations, removals, and information system updates.",\N,"193"
"2","1","0",\N,"The organization employs automated mechanisms to help maintain an up-to-date, complete, accurate, and readily available inventory of information system components.","Organizations maintain the information system inventory to the extent feasible. Virtual machines, for example, can be difficult to monitor because they are not visible to the network when not in use. In such cases, the intent of this control enhancement i","193"
"3","1","0",\N,"The organization: Employs automated mechanisms [ Assignment: organization-defined frequency ] to detect the addition of unauthorized components/devices into the information system; and Disables network access by such components/devices or notifies designa","This control enhancement is applied in addition to the monitoring for unauthorized remote connections in AC-17 and for unauthorized mobile devices in AC-19. The monitoring for unauthorized components/devices on information system networks may be accomplis","193"
"4","1","0",\N,"The organization includes in property accountability information for information system components, a means for identifying by [ Selection (one or more): name; position; role ] individuals responsible for administering those components.",\N,"193"
"5","2","0",\N,"The organization verifies that all components within the authorization boundary of the information system are either inventoried as a part of the system or recognized by another system as a component within that system.",\N,"193"
"6","0","0",\N,"The organization includes assessed component configurations and any approved deviations to current deployed configurations in the information system component inventory.",": This control enhancement focuses on the configuration settings established by the organization for its information system components, the specific information system components that have been assessed to determine compliance with the required configurat","193"
"1","0","0",\N,"The organization assigns responsibility for developing the configuration management process to organizational personnel that are not directly involved in system development.","In the absence of a dedicated configuration management team, the system integrator may be tasked with developing the configuration management process.","200"
"1","2","0",\N,"The organization coordinates contingency plan development with organizational elements responsible for related plans.","Examples of related plans include Business Continuity Plan, Disaster Recovery Plan, Continuity of Operations Plan, Crisis Communications Plan, Critical Infrastructure Plan, Cyber Incident Response Plan, and Occupant Emergency Plan.","203"
"2","1","0",\N,"The organization conducts capacity planning so that necessary capacity for information processing, telecommunications, and environmental support exists during contingency operations.",\N,"203"
"3","1","0",\N,"The organization plans for the resumption of essential missions and business functions within [ Assignment: organization-defined time period ] of contingency plan activation.",\N,"203"
"4","0","0",\N,"The organization plans for the full resumption of missions and business functions within [ Assignment: organization-defined time period ] of contingency plan activation.",\N,"203"
"5","0","0",\N,"The organization plans for the continuance of essential missions and business functions with little or no loss of operational continuity and sustains that continuity until full information system restoration at primary processing and/or storage sites.",\N,"203"
"6","0","0",\N,"The organization provides for the transfer of all essential missions and business functions to alternate processing and/or storage sites with little or no loss of operational continuity and sustains that continuity through restoration to primary processin",\N,"203"
"1","1","0",\N,"The organization incorporates simulated events into contingency training to facilitate effective response by personnel in crisis situations.",\N,"210"
"2","0","0",\N,"The organization employs automated mechanisms to provide a more thorough and realistic training environment.",\N,"210"
"1","2","0",\N,"The organization coordinates contingency plan testing and/or exercises with organizational elements responsible for related plans.","Examples of related plans include Business Continuity Plan, Disaster Recovery Plan, Continuity of Operations Plan, Crisis Communications Plan, Critical Infrastructure Plan, Cyber Incident Response Plan, and Occupant Emergency Plan.","213"
"2","1","0",\N,"The organization tests/exercises the contingency plan at the alternate processing site to familiarize contingency personnel with the facility and available resources and to evaluate the sites capabilities to support contingency operations.",\N,"213"
"3","0","0",\N,"The organization employs automated mechanisms to more thoroughly and effectively test/exercise the contingency plan by providing more complete coverage of contingency issues, selecting more realistic test/exercise scenarios and environments, and more effe",\N,"213"
"4","1","0",\N,"The organization includes a full recovery and reconstitution of the information system to a known state as part of contingency plan testing.","Related controls: CP-10, SC-24.","213"
"1","2","0",\N,"The organization identifies an alternate storage site that is separated from the primary storage site so as not to be susceptible to the same hazards.","Hazards of concern to the organization are typically defined in an organizational assessment of risk.","219"
"2","1","0",\N,"The organization configures the alternate storage site to facilitate recovery operations in accordance with recovery time and recovery point objectives.",\N,"219"
